"customer_id","customer_name","city","state","country","postal_code","segment","market","region"
"RF-19735","Roland Fjeld","Valparaíso","Valparaíso","Chile","NA","Consumer","LATAM","LATAM-South"
"SC-20095","Sanjit Chand","San Salvador","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"SW-20455","Shaun Weien","Guadalajara","Jalisco","Mexico","NA","Consumer","LATAM","LATAM-North"
"FG-14260","Frank Gastineau","Neuquén","Neuquén","Argentina","NA","Home Office","LATAM","LATAM-South"
"CA-12055","Cathy Armstrong","Ilopango","San Salvador","El Salvador","NA","Home Office","LATAM","LATAM-Central"
"JE-15715","Joe Elijah","Santiago de los Caballeros","Santiago","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"SB-20170","Sarah Bern","Contramaestre","Santiago de Cuba","Cuba","NA","Consumer","LATAM","Caribbean"
"KB-16315","Karl Braun","Nueva Gerona","Isla de la Juventud","Cuba","NA","Consumer","LATAM","Caribbean"
"CC-12685","Craig Carroll","Villa Nueva","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"CC-12610","Corey Catlett","São Paulo","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"HM-14980","Henry MacAllister","São Paulo","São Paulo","Brazil","NA","Consumer","LATAM","LATAM-South"
"MC-17425","Mark Cousins","Managua","Managua","Nicaragua","NA","Corporate","LATAM","LATAM-Central"
"JK-15205","Jamie Kunitz","Pelotas","Rio Grande do Sul","Brazil","NA","Consumer","LATAM","LATAM-South"
"CS-12175","Charles Sheldon","Quito","Pichincha","Ecuador","NA","Corporate","LATAM","LATAM-South"
"NP-18670","Nora Paige","Jiutepec","Morelos","Mexico","NA","Consumer","LATAM","LATAM-North"
"SH-20395","Shahid Hopkins","Nicolás Romero","México","Mexico","NA","Consumer","LATAM","LATAM-North"
"RO-19780","Rose O'Brian","San Pedro Sula","Cortés","Honduras","NA","Consumer","LATAM","LATAM-Central"
"HL-15040","Hunter Lopez","Managua","Managua","Nicaragua","NA","Consumer","LATAM","LATAM-Central"
"Dl-13600","Dorris liebe","El Progreso","Yoro","Honduras","NA","Corporate","LATAM","LATAM-Central"
"TB-21190","Thomas Brumley","Soyapango","San Salvador","El Salvador","NA","Home Office","LATAM","LATAM-Central"
"RE-19450","Richard Eichhorn","Santo Domingo","Santo Domingo","Dominican Republic","NA","Consumer","LATAM","Caribbean"
"EB-13870","Emily Burns","Montevideo","Montevideo","Uruguay","NA","Consumer","LATAM","LATAM-South"
"NH-18610","Nicole Hansen","São Bernardo do Campo","São Paulo","Brazil","NA","Corporate","LATAM","LATAM-South"
"JM-15535","Jessica Myrick","Guarenas","Miranda","Venezuela","NA","Consumer","LATAM","LATAM-South"
"LE-16810","Laurel Elliston","Culiacán","Sinaloa","Mexico","NA","Consumer","LATAM","LATAM-North"
"SF-20965","Sylvia Foulston","Manizales","Caldas","Colombia","NA","Corporate","LATAM","LATAM-South"
"DB-13120","David Bremer","Maturín","Monagas","Venezuela","NA","Corporate","LATAM","LATAM-South"
"LA-16780","Laura Armstrong","Mixco","Guatemala","Guatemala","NA","Corporate","LATAM","LATAM-Central"
"AS-10630","Ann Steele","Montevideo","Montevideo","Uruguay","NA","Home Office","LATAM","LATAM-South"
"TS-21430","Tom Stivers","Facatativá","Cundinamarca","Colombia","NA","Corporate","LATAM","LATAM-South"
"BT-11395","Bill Tyler","Irapuato","Guanajuato","Mexico","NA","Corporate","LATAM","LATAM-North"
"CV-12805","Cynthia Voltz","Floridablanca","Santander","Colombia","NA","Corporate","LATAM","LATAM-South"
"AI-10855","Arianne Irving","Soyapango","San Salvador","El Salvador","NA","Consumer","LATAM","LATAM-Central"
"EP-13915","Emily Phan","Monterrey","Nuevo León","Mexico","NA","Consumer","LATAM","LATAM-North"
"VM-21835","Vivian Mathis","Villa Nueva","Guatemala","Guatemala","NA","Consumer","LATAM","LATAM-Central"
"DB-12970","Darren Budd","Saint-Louis","Alsace","France","NA","Corporate","EU","EU-Central"
"SV-10935","Susan Vittorini","Tangerang","Jawa Barat","Indonesia","NA","Consumer","APAC","Southeast Asia"
"FW-4395","Fred Wasserman","Yaounde","Centre","Cameroon","NA","Corporate","Africa","Africa"
"FH-4365","Fred Hopkins","Hurghada","Al Bahr Al Ahmar","Egypt","NA","Corporate","Africa","Africa"
"JD-5790","John Dryer","Siedlce","Masovia","Poland","NA","Consumer","EMEA","EMEA"
"RB-9465","Rick Bensley","Rybinsk","Yaroslavl'","Russia","NA","Home Office","EMEA","EMEA"
"BP-1155","Becky Pak","Gdansk","Pomerania","Poland","NA","Consumer","EMEA","EMEA"
"DK-3150","David Kendrick","Kherson","Kherson","Ukraine","NA","Corporate","EMEA","EMEA"
"KW-6570","Kelly Williams","Kenitra","Gharb-Chrarda-Béni Hssen","Morocco","NA","Consumer","Africa","Africa"
"BO-1425","Bobby Odegard","Ramat Gan","Tel Aviv","Israel","NA","Consumer","EMEA","EMEA"
"MD-7860","Michael Dominguez","Tabuk","Tabuk","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"JB-5400","Jennifer Braxton","Jeddah","Makkah","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"PL-8925","Paul Lucas","Ahvaz","Khuzestan","Iran","NA","Home Office","EMEA","EMEA"
"RW-9540","Rick Wilson","Tamale","Northern","Ghana","NA","Corporate","Africa","Africa"
"PM-8940","Paul MacIntyre","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"MK-8160","Mike Kennedy","Kashan","Esfahan","Iran","NA","Consumer","EMEA","EMEA"
"LA-6780","Laura Armstrong","Soweto","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"AS-45","Aaron Smayling","Bagcilar","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"TG-11640","Trudy Glocke","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"GH-4410","Gary Hansen","Qom","Qom","Iran","NA","Home Office","EMEA","EMEA"
"DG-3300","Deirdre Greer","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"SW-10455","Shaun Weien","Galati","Galati","Romania","NA","Consumer","EMEA","EMEA"
"BS-1380","Bill Stewart","Tangier","Tanger-Tétouan","Morocco","NA","Corporate","Africa","Africa"
"DW-3540","Don Weiss","Ibadan","Oyo","Nigeria","NA","Consumer","Africa","Africa"
"EH-4125","Eugene Hildebrand","Igdir","Igdir","Turkey","NA","Home Office","EMEA","EMEA"
"RB-9570","Rob Beeghly","Algiers","Alger","Algeria","NA","Consumer","Africa","Africa"
"MY-8295","Muhammed Yedwab","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"LW-6825","Laurel Workman","Zahedan","Sistan Va Baluchestan","Iran","NA","Corporate","EMEA","EMEA"
"GM-4680","Greg Matthias","Tunis","Tunis","Tunisia","NA","Consumer","Africa","Africa"
"LC-6960","Lindsay Castell","Lome","Maritime","Togo","NA","Home Office","Africa","Africa"
"TP-11565","Tracy Poddar","Diyarbakir","Diyarbakir","Turkey","NA","Corporate","EMEA","EMEA"
"BM-1575","Brendan Murry","Bursa","Bursa","Turkey","NA","Corporate","EMEA","EMEA"
"SB-10290","Sean Braxton","Adana","Adana","Turkey","NA","Corporate","EMEA","EMEA"
"BS-1800","Bryan Spruell","Cape Town","Western Cape","South Africa","NA","Home Office","Africa","Africa"
"VG-11805","Vivek Grady","Ibadan","Oyo","Nigeria","NA","Corporate","Africa","Africa"
"RB-9435","Richard Bierner","Namangan","Namangan","Uzbekistan","NA","Consumer","EMEA","EMEA"
"CA-2265","Christina Anderson","Saveh","Markazi","Iran","NA","Consumer","EMEA","EMEA"
"TS-11370","Todd Sumrall","Akure","Ondo","Nigeria","NA","Corporate","Africa","Africa"
"ML-8040","Michelle Lonsdale","Khartoum","Khartoum","Sudan","NA","Corporate","Africa","Africa"
"DH-3075","Dave Hallsten","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"HA-4920","Helen Andreada","Jerusalem","Jerusalem","Israel","NA","Consumer","EMEA","EMEA"
"CM-2235","Chris McAfee","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"BT-1440","Bobby Trafton","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"NW-8400","Natalie Webber","Baghdad","Baghdad","Iraq","NA","Consumer","EMEA","EMEA"
"MC-7575","Matt Collins","Khmel'nyts'kyy","Khmel'nyts'kyy","Ukraine","NA","Consumer","EMEA","EMEA"
"SU-10665","Stephanie Ulpright","Riyadh","Ar Riyad","Saudi Arabia","NA","Home Office","EMEA","EMEA"
"AP-720","Anne Pryor","Ekibastuz","Pavlodar","Kazakhstan","NA","Home Office","EMEA","EMEA"
"GH-4665","Greg Hansen","Dartmouth","Nova Scotia","Canada","NA","Consumer","Canada","Canada"
"CM-2715","Craig Molinari","Pretoria","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"MA-7560","Matt Abelman","Baghdad","Baghdad","Iraq","NA","Home Office","EMEA","EMEA"
"DM-3525","Don Miller","Winnipeg","Manitoba","Canada","NA","Corporate","Canada","Canada"
"KM-6375","Katherine Murray","Kano","Kano","Nigeria","NA","Home Office","Africa","Africa"
"LD-7005","Lisa DeCherney","Bursa","Bursa","Turkey","NA","Consumer","EMEA","EMEA"
"DC-2850","Dan Campbell","Baghdad","Baghdad","Iraq","NA","Consumer","EMEA","EMEA"
"DL-2865","Dan Lawera","Klaipeda","Klaipeda","Lithuania","NA","Consumer","EMEA","EMEA"
"EH-4185","Evan Henry","Musoma","Mara","Tanzania","NA","Consumer","Africa","Africa"
"NF-8385","Natalie Fritzler","Montréal","Quebec","Canada","NA","Consumer","Canada","Canada"
"DF-3135","David Flashing","Casablanca","Grand Casablanca","Morocco","NA","Consumer","Africa","Africa"
"LB-6735","Larry Blacks","Brampton","Ontario","Canada","NA","Consumer","Canada","Canada"
"RD-9900","Ruben Dartt","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"MM-7920","Michael Moore","An Nasiriyah","Dhi Qar","Iraq","NA","Consumer","EMEA","EMEA"
"AA-480","Andrew Allen","Luts'k","Volyn","Ukraine","NA","Consumer","EMEA","EMEA"
"TT-11220","Thomas Thornton","Baghdad","Baghdad","Iraq","NA","Consumer","EMEA","EMEA"
"MN-7935","Michael Nguyen","Gaziantep","Gaziantep","Turkey","NA","Consumer","EMEA","EMEA"
"IG-5085","Ivan Gibson","Mosul","Ninawa","Iraq","NA","Consumer","EMEA","EMEA"
"CC-2370","Christopher Conant","Warsaw","Masovia","Poland","NA","Consumer","EMEA","EMEA"
"Dl-3600","Dorris liebe","Kozan","Adana","Turkey","NA","Corporate","EMEA","EMEA"
"ER-3855","Elpida Rittenbach","Varamin","Tehran","Iran","NA","Corporate","EMEA","EMEA"
"PG-8895","Paul Gonzalez","Mezitli","Mersin","Turkey","NA","Consumer","EMEA","EMEA"
"ON-8715","Odella Nelson","Batman","Batman","Turkey","NA","Corporate","EMEA","EMEA"
"BP-1185","Ben Peterman","Bauchi","Bauchi","Nigeria","NA","Corporate","Africa","Africa"
"JK-5325","Jason Klamczynski","Warri","Delta","Nigeria","NA","Corporate","Africa","Africa"
"RM-9375","Raymond Messe","Kolwezi","Katanga","Democratic Republic of the Congo","NA","Consumer","Africa","Africa"
"CS-2130","Chad Sievert","Edmonton","Alberta","Canada","NA","Consumer","Canada","Canada"
"JL-5175","James Lanier","Wadi as Sir","'Amman","Jordan","NA","Home Office","EMEA","EMEA"
"MH-7290","Marc Harrigan","Nampula","Nampula","Mozambique","NA","Home Office","Africa","Africa"
"JR-6210","Justin Ritter","Izmir","Izmir","Turkey","NA","Corporate","EMEA","EMEA"
"CK-2325","Christine Kargatis","Abu Kabir","Ash Sharqiyah","Egypt","NA","Home Office","Africa","Africa"
"FM-4290","Frank Merwin","Nairobi","Nairobi","Kenya","NA","Home Office","Africa","Africa"
"PO-8850","Patrick O'Brill","Mashhad","Razavi Khorasan","Iran","NA","Consumer","EMEA","EMEA"
"HA-4905","Helen Abelman","Jerusalem","Jerusalem","Israel","NA","Consumer","EMEA","EMEA"
"DV-3045","Darrin Van Huff","Balikesir","Balikesir","Turkey","NA","Corporate","EMEA","EMEA"
"ES-4020","Erica Smith","Kerman","Kerman","Iran","NA","Consumer","EMEA","EMEA"
"BM-1785","Bryan Mills","Medina","Al Madinah","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"AS-285","Alejandro Savely","Kaliningrad","Kaliningrad","Russia","NA","Corporate","EMEA","EMEA"
"AH-585","Angele Hood","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"KF-6285","Karen Ferguson","Yaounde","Centre","Cameroon","NA","Home Office","Africa","Africa"
"LP-7095","Liz Preis","Takestan","Qazvin","Iran","NA","Consumer","EMEA","EMEA"
"VS-11820","Vivek Sundaresam","Johannesburg","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"LS-7230","Lycoris Saunders","Tbilisi","Tbilisi","Georgia","NA","Consumer","EMEA","EMEA"
"RS-9765","Roland Schwarz","Port Elizabeth","Eastern Cape","South Africa","NA","Corporate","Africa","Africa"
"HD-4785","Harold Dahlen","Cape Town","Western Cape","South Africa","NA","Home Office","Africa","Africa"
"BH-1710","Brosina Hoffman","Mosul","Ninawa","Iraq","NA","Consumer","EMEA","EMEA"
"MW-8220","Mitch Webber","Kano","Kano","Nigeria","NA","Consumer","Africa","Africa"
"JH-5910","Jonathan Howell","L'viv","L'viv","Ukraine","NA","Consumer","EMEA","EMEA"
"AG-495","Andrew Gjertsen","Oakville","Ontario","Canada","NA","Corporate","Canada","Canada"
"DP-3105","Dave Poirier","Varna","Varna","Bulgaria","NA","Corporate","EMEA","EMEA"
"AY-555","Andy Yotov","Mashhad","Razavi Khorasan","Iran","NA","Corporate","EMEA","EMEA"
"FH-4350","Fred Harton","Aba","Abia","Nigeria","NA","Consumer","Africa","Africa"
"SR-10740","Steven Roelle","Mogadishu","Banaadir","Somalia","NA","Home Office","Africa","Africa"
"TC-10980","Tamara Chand","Jeddah","Makkah","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"GH-4425","Gary Hwang","Ibadan","Oyo","Nigeria","NA","Consumer","Africa","Africa"
"PO-9195","Phillina Ober","Marrakech","Marrakech-Tensift-El Haouz","Morocco","NA","Home Office","Africa","Africa"
"FO-4305","Frank Olsen","Amman","'Amman","Jordan","NA","Consumer","EMEA","EMEA"
"PF-9165","Philip Fox","Johannesburg","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"LC-6885","Lena Creighton","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"JP-6135","Julie Prescott","Giyani","Limpopo","South Africa","NA","Home Office","Africa","Africa"
"MC-7425","Mark Cousins","Al Minya","Al Minya","Egypt","NA","Corporate","Africa","Africa"
"Co-2640","Corey-Lock","Esenyurt","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"RS-9870","Roy Skaria","Baghdad","Baghdad","Iraq","NA","Home Office","EMEA","EMEA"
"RA-9945","Ryan Akin","Chipata","Eastern","Zambia","NA","Consumer","Africa","Africa"
"AC-420","Alyssa Crouse","Algiers","Alger","Algeria","NA","Corporate","Africa","Africa"
"DR-2880","Dan Reichenbach","Alexandria","Al Iskandariyah","Egypt","NA","Corporate","Africa","Africa"
"TB-11400","Tom Boeckenhauer","Taizz","Ta'izz","Yemen","NA","Consumer","EMEA","EMEA"
"BS-1665","Brian Stugart","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"AA-375","Allen Armold","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"DH-3675","Duane Huffman","Antananarivo","Analamanga","Madagascar","NA","Home Office","Africa","Africa"
"LR-7035","Lisa Ryan","Marrakech","Marrakech-Tensift-El Haouz","Morocco","NA","Corporate","Africa","Africa"
"BS-1755","Bruce Stewart","Khartoum","Khartoum","Sudan","NA","Consumer","Africa","Africa"
"PM-9135","Peter McVee","Arusha","Arusha","Tanzania","NA","Home Office","Africa","Africa"
"JF-5415","Jennifer Ferguson","Luanda","Luanda","Angola","NA","Consumer","Africa","Africa"
"JG-5115","Jack Garza","Tangier","Tanger-Tétouan","Morocco","NA","Consumer","Africa","Africa"
"RB-9705","Roger Barcio","Pavlodar","Pavlodar","Kazakhstan","NA","Home Office","EMEA","EMEA"
"DE-3255","Deanra Eno","Shiraz","Fars","Iran","NA","Home Office","EMEA","EMEA"
"BC-1125","Becky Castell","Nouakchott","Nouakchott","Mauritania","NA","Home Office","Africa","Africa"
"AR-540","Andy Reiter","Al Hillah","Babil","Iraq","NA","Consumer","EMEA","EMEA"
"SW-10350","Sean Wendt","Medina","Al Madinah","Saudi Arabia","NA","Home Office","EMEA","EMEA"
"BN-1515","Bradley Nguyen","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"AS-90","Adam Shillingsburg","Cape Town","Western Cape","South Africa","NA","Consumer","Africa","Africa"
"DL-3315","Delfina Latchford","Meknes","Meknès-Tafilalet","Morocco","NA","Consumer","Africa","Africa"
"DJ-3510","Don Jones","Basra","Al Basrah","Iraq","NA","Corporate","EMEA","EMEA"
"RF-9345","Randy Ferguson","Riyadh","Ar Riyad","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"TP-11130","Theone Pippenger","Cubuk","Ankara","Turkey","NA","Consumer","EMEA","EMEA"
"EL-3735","Ed Ludwig","Arak","Markazi","Iran","NA","Home Office","EMEA","EMEA"
"SH-10635","Stefanie Holloman","Blagoveshchensk","Bashkortostan","Russia","NA","Corporate","EMEA","EMEA"
"NS-8640","Noel Staavos","Sanandaj","Kordestan","Iran","NA","Corporate","EMEA","EMEA"
"AH-210","Alan Hwang","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"RW-9690","Robert Waldorf","Baghdad","Baghdad","Iraq","NA","Consumer","EMEA","EMEA"
"BD-1635","Brian Derr","Abeokuta","Ogun","Nigeria","NA","Consumer","Africa","Africa"
"BB-990","Barry Blumstein","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"MF-7665","Maureen Fritzler","Pretoria","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"ND-8370","Natalie DeCherney","Kisumu","Nyanza","Kenya","NA","Consumer","Africa","Africa"
"ME-7725","Max Engle","Markham","Ontario","Canada","NA","Consumer","Canada","Canada"
"BW-1110","Bart Watters","Donets'k","Donetsk","Ukraine","NA","Corporate","EMEA","EMEA"
"AG-900","Arthur Gainer","Dar es Salaam","Dar Es Salaam","Tanzania","NA","Consumer","Africa","Africa"
"KC-6255","Karen Carlisle","Tanta","Al Gharbiyah","Egypt","NA","Corporate","Africa","Africa"
"MS-7365","Maribeth Schnelling","Benghazi","Banghazi","Libya","NA","Consumer","Africa","Africa"
"TH-11235","Tiffany House","Monrovia","Montserrado","Liberia","NA","Corporate","Africa","Africa"
"SH-9975","Sally Hughsby","Shiraz","Fars","Iran","NA","Corporate","EMEA","EMEA"
"LT-7110","Liz Thompson","Plock","Masovia","Poland","NA","Consumer","EMEA","EMEA"
"JO-5550","Jesus Ocampo","Enugu","Enugu","Nigeria","NA","Home Office","Africa","Africa"
"SF-10965","Sylvia Foulston","Balikesir","Balikesir","Turkey","NA","Corporate","EMEA","EMEA"
"AG-765","Anthony Garverick","Istanbul","Istanbul","Turkey","NA","Home Office","EMEA","EMEA"
"BE-1410","Bobby Elias","Baghdad","Baghdad","Iraq","NA","Consumer","EMEA","EMEA"
"JE-5715","Joe Elijah","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"SS-10140","Saphhira Shifley","Harare","Harare","Zimbabwe","NA","Corporate","Africa","Africa"
"FP-4320","Frank Preis","Soweto","Gauteng","South Africa","NA","Consumer","Africa","Africa"
"RE-9450","Richard Eichhorn","Masjed Soleyman","Khuzestan","Iran","NA","Consumer","EMEA","EMEA"
"TB-11175","Thomas Boland","Kaunas","Kaunas","Lithuania","NA","Corporate","EMEA","EMEA"
"JS-6030","Joy Smith","Kitchener","Ontario","Canada","NA","Consumer","Canada","Canada"
"EK-3795","Eileen Kiefer","Port Harcourt","Rivers","Nigeria","NA","Home Office","Africa","Africa"
"SC-10260","Scott Cohen","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"EB-4110","Eugene Barchas","Lagos","Lagos","Nigeria","NA","Consumer","Africa","Africa"
"MM-8055","Michelle Moray","Osmaniye","Osmaniye","Turkey","NA","Consumer","EMEA","EMEA"
"TB-11190","Thomas Brumley","Kumasi","Ashanti","Ghana","NA","Home Office","Africa","Africa"
"CC-2220","Chris Cortes","Laval","Quebec","Canada","NA","Consumer","Canada","Canada"
"RD-9480","Rick Duston","Ahvaz","Khuzestan","Iran","NA","Consumer","EMEA","EMEA"
"JK-5205","Jamie Kunitz","Jeddah","Makkah","Saudi Arabia","NA","Consumer","EMEA","EMEA"
"NR-8550","Nick Radford","Tangier","Tanger-Tétouan","Morocco","NA","Consumer","Africa","Africa"
"JF-5565","Jill Fjeld","Gaziemir","Izmir","Turkey","NA","Consumer","EMEA","EMEA"
"SP-10920","Susan Pistek","Angarsk","Irkutsk","Russia","NA","Consumer","EMEA","EMEA"
"PO-9180","Philisse Overcash","Chisinau","Chisinau","Moldova","NA","Home Office","EMEA","EMEA"
"EM-4095","Eudokia Martin","Chelyabinsk","Chelyabinsk","Russia","NA","Corporate","EMEA","EMEA"
"AR-570","Anemone Ratner","Doha","Ad Dawhah","Qatar","NA","Consumer","EMEA","EMEA"
"HL-5040","Hunter Lopez","Dakar","Dakar","Senegal","NA","Consumer","Africa","Africa"
"AH-75","Adam Hart","Aligudarz","Lorestan","Iran","NA","Corporate","EMEA","EMEA"
"AG-390","Allen Goldenen","Prague","Prague","Czech Republic","NA","Consumer","EMEA","EMEA"
"BD-1620","Brian DeCherney","Mashhad","Razavi Khorasan","Iran","NA","Consumer","EMEA","EMEA"
"MR-7545","Mathew Reese","Yaounde","Centre","Cameroon","NA","Home Office","Africa","Africa"
"NB-8655","Nona Balk","Likasi","Katanga","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"AR-345","Alex Russell","Chingola","Copperbelt","Zambia","NA","Corporate","Africa","Africa"
"BK-1260","Berenike Kampe","Istanbul","Istanbul","Turkey","NA","Consumer","EMEA","EMEA"
"DD-3570","Dorothy Dickinson","Kaunas","Kaunas","Lithuania","NA","Consumer","EMEA","EMEA"
"JP-5460","Jennifer Patt","Esenyurt","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"DB-3210","Dean Braden","Aba","Abia","Nigeria","NA","Consumer","Africa","Africa"
"FG-4260","Frank Gastineau","Ibadan","Oyo","Nigeria","NA","Home Office","Africa","Africa"
"RR-9525","Rick Reed","Sivas","Sivas","Turkey","NA","Corporate","EMEA","EMEA"
"CK-2760","Cyma Kinney","Soweto","Gauteng","South Africa","NA","Corporate","Africa","Africa"
"FM-4215","Filia McAdams","Vienna","Vienna","Austria","NA","Corporate","EMEA","EMEA"
"RD-9660","Robert Dilbeck","Ibadan","Oyo","Nigeria","NA","Home Office","Africa","Africa"
"JH-5430","Jennifer Halladay","Beni Mellal","Tadla-Azilal","Morocco","NA","Consumer","Africa","Africa"
"KH-6690","Kristen Hastings","Marrakech","Marrakech-Tensift-El Haouz","Morocco","NA","Corporate","Africa","Africa"
"JW-5220","Jane Waco","Al Hillah","Babil","Iraq","NA","Corporate","EMEA","EMEA"
"AH-690","Anna Häberlin","Cairo","Al Qahirah","Egypt","NA","Corporate","Africa","Africa"
"MC-8130","Mike Caudle","Vlore","Vlorë","Albania","NA","Corporate","EMEA","EMEA"
"KT-6465","Kean Takahito","Sale","Rabat-Salé-Zemmour-Zaer","Morocco","NA","Consumer","Africa","Africa"
"KN-6705","Kristina Nunn","Kolwezi","Katanga","Democratic Republic of the Congo","NA","Home Office","Africa","Africa"
"NH-8610","Nicole Hansen","Beni Mellal","Tadla-Azilal","Morocco","NA","Corporate","Africa","Africa"
"MG-8145","Mike Gockenbach","Rybinsk","Yaroslavl'","Russia","NA","Consumer","EMEA","EMEA"
"KN-6450","Kean Nguyen","Kumasi","Ashanti","Ghana","NA","Corporate","Africa","Africa"
"BO-1350","Bill Overfelt","Niamey","Niamey","Niger","NA","Corporate","Africa","Africa"
"VD-11670","Valerie Dominguez","Konya","Konya","Turkey","NA","Consumer","EMEA","EMEA"
"RA-9885","Ruben Ausman","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"VT-11700","Valerie Takahito","Kaduna","Kaduna","Nigeria","NA","Home Office","Africa","Africa"
"RB-9330","Randy Bradley","Amman","'Amman","Jordan","NA","Consumer","EMEA","EMEA"
"AB-165","Alan Barnes","Bialystok","Podlaskie","Poland","NA","Consumer","EMEA","EMEA"
"BF-1275","Beth Fritzler","Bursa","Bursa","Turkey","NA","Corporate","EMEA","EMEA"
"CA-1965","Carol Adams","Innsbruck","Tyrol","Austria","NA","Corporate","EMEA","EMEA"
"JG-5160","James Galang","Algiers","Alger","Algeria","NA","Consumer","Africa","Africa"
"ML-7755","Max Ludwig","Tuzla","Federation of Bosnia and Herzegovina","Bosnia and Herzegovina","NA","Home Office","EMEA","EMEA"
"HF-4995","Herbert Flentye","Diyarbakir","Diyarbakir","Turkey","NA","Consumer","EMEA","EMEA"
"RM-9675","Robert Marley","Osh","Osh","Kyrgyzstan","NA","Home Office","EMEA","EMEA"
"HM-4980","Henry MacAllister","Izmir","Izmir","Turkey","NA","Consumer","EMEA","EMEA"
"TB-11520","Tracy Blumstein","Cankaya","Ankara","Turkey","NA","Consumer","EMEA","EMEA"
"AS-225","Alan Schoenberger","Jeddah","Makkah","Saudi Arabia","NA","Corporate","EMEA","EMEA"
"RF-9840","Roy Französisch","Dnipropetrovs'k","Dnipropetrovs'k","Ukraine","NA","Consumer","EMEA","EMEA"
"PN-8775","Parhena Norris","Casablanca","Grand Casablanca","Morocco","NA","Home Office","Africa","Africa"
"RD-9810","Ross DeVincentis","Cape Town","Western Cape","South Africa","NA","Home Office","Africa","Africa"
"AR-510","Andrew Roberts","Mariupol'","Donetsk","Ukraine","NA","Consumer","EMEA","EMEA"
"GA-4515","George Ashbrook","Ibadan","Oyo","Nigeria","NA","Consumer","Africa","Africa"
"CM-1935","Carlos Meador","Kaduna","Kaduna","Nigeria","NA","Consumer","Africa","Africa"
"GZ-4470","Gary Zandusky","Donets'k","Donetsk","Ukraine","NA","Consumer","EMEA","EMEA"
"MP-8175","Mike Pelletier","Benghazi","Banghazi","Libya","NA","Home Office","Africa","Africa"
"MC-7845","Michael Chen","Cape Town","Western Cape","South Africa","NA","Consumer","Africa","Africa"
"MZ-7515","Mary Zewe","Mopti","Mopti","Mali","NA","Corporate","Africa","Africa"
"SW-10755","Steven Ward","Istanbul","Istanbul","Turkey","NA","Corporate","EMEA","EMEA"
"EB-3975","Erica Bern","Kinshasa","Kinshasa","Democratic Republic of the Congo","NA","Corporate","Africa","Africa"
"CM-2115","Chad McGuire","Cairo","Al Qahirah","Egypt","NA","Consumer","Africa","Africa"
"PB-8805","Patrick Bzostek","Prague","Prague","Czech Republic","NA","Home Office","EMEA","EMEA"
"JH-5820","John Huston","Alexandria","Al Iskandariyah","Egypt","NA","Consumer","Africa","Africa"
"NG-8355","Nat Gilpin","Mashhad","Razavi Khorasan","Iran","NA","Corporate","EMEA","EMEA"
"JW-6075","Julia West","Marrakech","Marrakech-Tensift-El Haouz","Morocco","NA","Consumer","Africa","Africa"
"MG-8205","Mitch Gastineau","Ndola","Copperbelt","Zambia","NA","Corporate","Africa","Africa"
"CR-2625","Corey Roper","Casablanca","Grand Casablanca","Morocco","NA","Home Office","Africa","Africa"
